# MaleCNS v1.0 soma positions, every 7th of 141781 by bodyId order (deterministic, FR-PRP-09)
bodyId,x,y,z
124738,6888,25788,34013
124751,11364,34330,42938
124770,82914,44181,28304
124783,89803,20098,32859
124792,18908,28986,43322
124804,22636,47366,27588
124813,19812,39462,43182
124825,73782,33304,42835
124838,81519,27757,41843
124854,29991,14499,34358
124863,14386,41790,43078
124874,79564,27504,42396
124887,79686,43278,26532
124898,19846,19459,40287
124911,85550,16049,34742
124919,72956,15506,21530
124931,92864,29578,31548
124941,76972,24382,20988
124950,78726,22806,40682
124962,24628,42160,41625
124975,85377,17114,26156
124988,88462,21186,37158
125003,14089,31116,43069
125014,22766,24316,42990
125024,19594,28880,42730
125039,76208,46638,26558
125054,74978,21988,41209
125066,56454,22816,37358
125074,21572,28998,43684
125085,13628,39138,27186
125098,6914,40692,37526
125109,75418,13442,28838
125119,13378,27208,27580
125133,71762,37562,41982
125144,18726,40558,41360
125154,28490,44920,38726
125163,79132,40434,40882
125175,92490,27823,32149
125186,6272,41440,36388
125200,17308,16262,28814
125208,77242,25388,21076
125219,84184,35668,41326
125226,10437,44991,31925
125236,28792,45256,35760
125246,65556,40358,28698
125259,26822,37718,42612
125270,78131,26244,41496
125286,74280,14315,21861
125296,11564,17778,33410
125311,61008,20023,13092
125327,20946,33404,43336
125339,13850,29311,41865
125350,89595,21136,36087
125358,18910,25104,42744
125369,40840,16900,36568
125381,84654,27742,40870
125392,63442,38434,28268
125406,65064,19296,17666
125419,18079,24867,42211
125426,77512,43110,23066
125440,24344,36136,43554
125452,24725,40030,42221
125466,81122,43576,27742
125476,5458,22545,31818
125487,8668,30726,40388
125502,8156,24061,33137
125512,6662,23915,35323
125532,27995,41833,41185
125547,21550,42634,24318
125555,14366,22690,40996
125566,52568,19350,36720
125575,77899,26517,42313
125592,40380,17483,36141
125603,27308,36294,42248
125613,89060,33712,28912
125623,19716,20612,24916
125641,26616,40234,24644
125651,23234,34728,43604
125662,9826,36910,41784
125675,68498,12292,32802
125685,11957,31616,42338
125695,79530,28202,42180
125707,81460,45764,30224
125718,69736,35680,41682
125730,17152,28818,42906
125748,77803,45987,26692
125763,19152,32598,43384
125780,71913,40481,23402
125794,59711,18161,12719
125805,75280,13376,32366
125822,17476,30374,23496
125842,16782,42448,26416
125850,15936,26473,41749
125859,9961,41496,32276
125868,45508,6504,21888
125879,6966,38958,33360
125892,75234,33508,42776
125906,81684,42782,40270
125916,18406,49462,29068
125924,81845,28072,41622
125938,61424,17835,36225
125951,23966,23274,41960
125959,17630,15162,29388
125971,19309,53066,31923
125979,9050,43320,32726
125988,24009,22574,41570
125999,75700,14078,25682
126021,15515,35940,41197
126029,88055,16798,29120
126041,69116,40224,25578
126056,79102,48122,37326
126066,20054,20059,25541
126077,20748,24806,42388
126087,19278,41296,41298
126094,79462,40998,23188
126106,18340,21614,40752
126124,72178,31058,42816
126136,79097,16576,25962
126150,64316,40193,31032
126161,21408,37292,22776
126171,18982,20502,40864
126182,21468,51474,30644
126194,22165,44922,26342
126207,73783,12442,24573
126224,20354,19776,39206
126235,73504,33680,42878
126258,16518,26382,42174
126272,5904,28236,33780
126283,75705,46573,24798
126296,17688,40153,24403
126306,15904,19217,27027
126318,75328,48198,27982
126327,21856,40234,42061
126335,43532,6562,21620
126346,79839,24712,41724
126357,67411,32964,26166
126373,13567,48485,33950
126387,18668,26978,42806
126394,17644,21796,40838
126403,19433,25751,42012
126416,91732,25058,32260
126428,76412,14091,32942
126437,73040,39512,22532
126453,21459,15937,34439
126461,72690,37068,42290
126475,83498,18602,23312
126489,31905,39182,38948
126501,59660,15310,14586
126510,77386,25030,41992
126522,28288,40704,41538
126532,18222,14094,32340
126545,20801,22488,41866
126562,89358,23300,34254
126572,75570,26621,42073
126581,79923,33723,22251
126595,84542,41358,40196
126609,92584,38480,28672
126619,61829,22931,16448
126631,73660,24552,41986
126642,76256,19480,22604
126652,13622,42762,28440
126670,18392,14398,32498
126679,90163,22855,32106
126695,55246,8818,18308
126707,62182,10243,19885
126716,15324,27992,42262
126730,25248,16974,22792
126748,14044,24860,41328
126761,5430,33708,37658
126777,19756,52800,34678
126787,54318,10560,32672
126803,15282,39156,42448
126816,84397,45830,28669
126827,25670,43020,42162
126835,78326,15030,35564
126847,22836,35190,43758
126861,90502,35768,33196
126879,13804,33859,42617
126888,69160,21968,16534
126900,49497,17317,11739
126911,82146,28244,40459
126925,86092,45049,36863
126944,77154,22108,21686
126958,13838,37511,43006
126971,30588,36672,40652
126981,79296,40031,39692
126990,22638,35434,43684
127002,63755,36007,37857
127015,82468,23050,40131
127027,24395,39808,42730
127045,89240,20728,34642
127058,26609,35853,42483
127071,80788,21920,39283
127086,21856,31909,22582
127096,16442,41346,42938
127110,40024,6396,27199
127125,75078,14866,28730
127136,18512,36572,22500
127147,23576,40694,42756
127156,82504,41076,40514
127164,88500,37863,31038
127175,83506,34834,41490
127189,9714,20858,32318
127205,9778,22250,38456
127215,22181,32301,21828
127225,60632,7646,32356
127237,89724,23560,36820
127251,73790,41666,41263
127267,14364,33699,42100
127276,88490,41370,31846
127292,78584,43250,24786
127302,4860,25720,32814
127315,13123,16085,30704
127328,16692,14601,31839
127341,20466,48168,28104
127354,17661,20513,23722
127369,21054,15957,27714
127380,78366,26482,41498
127389,14286,23028,41110
127401,12960,17268,33812
127412,6854,47986,29164
127420,20206,23924,42346
127434,73622,29654,43102
127448,23582,36023,43701
127463,61935,8156,32530
127474,12704,47434,31714
127493,51690,11266,32432
127504,78194,26270,42386
127516,15889,38063,43437
127532,27192,36494,43784
127546,77951,34134,40924
127556,74610,41388,22374
127570,79988,22093,40792
127579,21527,15826,34800
127589,29811,20568,17646
127612,2624,35474,35106
127625,10850,30888,28646
127637,19198,42800,40892
127647,19210,16628,37066
127661,44547,9851,30113
127670,6804,41500,32984
127683,78078,29912,42648
127693,74431,25910,21119
127701,15064,25023,41643
127711,25720,42756,25672
127724,22244,31078,43402
127733,29591,44038,37450
127746,15930,44477,29078
127761,16546,24899,42108
127770,61259,38161,35774
127783,84680,43422,39070
127799,90771,26030,32279
127812,9839,19983,31954
127825,19748,26288,42446
127838,74630,37442,42474
127848,16109,15155,30964
127855,21147,51913,31092
127862,23442,43604,41238
127875,19923,48196,28402
127887,13392,23082,40774
127895,14268,35780,43433
127906,19010,42228,40886
127916,78568,28646,42620
127926,13046,24802,29364
127940,25050,31000,23218
127957,81014,23044,40656
127969,25309,46300,39808
127982,58672,6692,22356
127992,88042,29341,39219
127999,19584,13930,31814
128007,84154,40282,40770
128023,21647,39750,23856
128036,90852,37802,34234
128052,77670,28009,21818
128066,19354,38660,22526
128076,38572,13502,14962
128089,16804,23622,41038
128102,36925,40153,21981
128113,21356,38734,43658
128122,75765,29937,42730
128137,17576,48532,31586
128148,21170,19748,38916
128157,78960,21188,24392
128169,21798,19678,39350
128179,68354,20894,16336
128196,19418,32087,42958
128208,8140,22070,34765
128217,16342,21506,40896
128229,22408,44244,42062
128245,26906,42276,27290
128259,18010,23396,42277
128271,10396,19196,35670
128280,66053,41719,36766
128295,79836,36893,40437
128303,10816,34143,28933
128314,21158,19754,38504
128324,80692,44666,25100
128344,77924,27553,41776
128354,81570,30206,40830
128370,70826,39208,24892
128383,25632,35443,43982
128396,25392,35412,42824
128410,72644,9360,28390
128421,21260,46593,41915
128438,89000,20354,34910
128453,74926,12606,28480
128464,19722,42011,24935
128481,46317,43008,37887
128489,78753,28559,41934
128507,84626,20352,38876
128518,74471,38576,41823
128532,17354,28510,23534
128540,29402,44234,35434
128551,87376,17544,33912
128562,69975,8914,27064
128574,67608,37114,40552
128582,20498,29106,22500
128593,81966,37190,41721
128610,5338,27842,36581
128622,77259,22101,41238
128635,22013,43694,23883
128646,25776,36140,22912
128656,16140,47345,27495
128670,38812,6118,28258
128687,5586,34810,32360
128697,3019,32098,36373
128708,67347,7538,29861
128716,6720,38508,31302
128731,60217,8531,32454
128743,61486,14780,36182
128759,5882,36980,38849
128771,72756,33646,21264
128781,18440,27548,42912
128791,70530,34812,42800
128800,26390,42544,42090
128812,88230,42566,34316
128824,78049,22964,40746
128835,61272,35070,35290
128845,5676,25492,36284
128856,91148,27474,37474
128864,23358,48682,28510
128873,54624,9308,32852
128885,75057,36366,41913
128893,13285,17479,32039
128904,80906,24013,40298
128916,3012,36047,35620
128926,78164,27680,42618
128935,10762,46510,33358
128945,72648,39796,41418
128954,22440,30748,22754
128968,30118,35688,40983
128988,72526,12446,21608
128998,76043,27548,20970
129013,24410,42752,42684
129027,35000,8454,33134
129036,78865,50609,30182
129050,89156,27865,38680
129068,77980,17297,38081
129082,14646,34620,42526
129090,72466,22344,18802
129102,91698,30392,34494
129112,28086,36281,43245
129127,70730,42670,39300
129142,4998,26956,32904
129155,67879,43521,35313
129167,74450,22946,41312
129179,6172,26352,37263
129190,78496,24518,41152
129204,80488,21476,40380
129217,6912,40133,32075
129231,71174,37476,42286
129239,72868,17684,32406
129254,6049,29227,34115
129262,76964,19190,39340
129271,87783,18546,33993
129284,78294,44670,25604
129296,91234,29280,32274
129308,6158,35406,33940
129320,79452,42582,40330
129333,19921,21837,41519
129347,76762,27044,42568
129359,72820,31094,20798
129371,13801,26659,41961
129380,70776,22734,40286
129393,72064,21267,39809
129408,17588,34568,23390
129416,76035,19873,23719
129425,77382,21802,40976
129435,18262,22364,24892
129450,15170,36089,25864
129466,9090,44238,35420
129473,22506,47716,27873
129482,25292,44614,40878
129497,6444,34692,31338
129514,93018,30232,34084
129528,4910,28870,33702
129541,19002,27480,42994
129555,19317,46048,26810
129570,20940,24378,23406
129580,26790,43250,41088
129591,80924,32876,22442
129603,80030,20060,21180
129612,20624,30767,21964
129626,18286,35771,22171
129634,80709,33997,40354
129650,12826,45566,31306
129669,67204,34476,25702
129683,56870,34136,17902
129693,76628,28782,42736
129707,18786,19636,26290
129726,48213,10795,13754
129739,75974,37065,41817
129755,78730,15829,26730
129767,21256,30892,43742
129774,16334,18086,26774
129789,26283,39905,42844
129799,79987,39725,40405
129811,25304,39682,24496
129819,76836,40886,21496
129829,17018,19452,26326
129848,63299,38451,36037
129858,31564,42012,31634
129869,19887,18732,39128
129883,20355,16306,27943
129901,71606,36714,42798
129909,11914,28039,42335
129921,21359,48012,27540
129937,19895,29951,21597
129946,93144,33460,33488
129955,77281,24130,41529
129967,27304,37782,43558
129977,77561,45146,39920
129990,65850,24844,15111
130004,15486,41126,43226
130023,76153,28932,41710
130033,74772,23210,41522
130045,20982,27756,22870
130056,78414,23798,41704
130065,78936,24572,41408
130074,14105,32952,25094
130082,64119,14433,34846
130102,68587,44113,36184
130113,79498,40528,39670
130127,9546,27534,40322
130139,19656,25044,23778
130147,71570,17632,36268
130158,72402,40133,41031
130169,81738,27446,41680
130176,24824,43478,42378
130196,64028,5851,29143
130210,28568,38660,25310
130219,58170,16742,36458
130236,71531,39987,41263
130250,63626,11242,33002
130260,71938,41235,40984
130280,4055,40872,32630
130290,78832,26680,42278
130305,26115,44173,40739
130319,20016,35477,43282
130333,56280,62010,82625
130342,18412,28912,43220
130355,72458,17428,36636
130369,3446,34670,31104
130382,33524,21252,17556
130392,38064,15502,37026
130403,36783,8105,32043
130419,22016,30138,43797
130430,93378,29990,32129
130440,21201,19904,39238
130451,77985,28722,21890
130461,20646,14089,27832
130470,73198,48438,34606
130482,74882,38831,42059
130492,80355,24077,41153
130504,78099,45314,25499
130516,21406,24212,22896
130528,18990,19833,40310
130540,23024,32202,23012
130551,83054,31962,41076
130564,22043,15871,35833
130574,85878,35087,27987
130595,35410,19602,13252
130607,8612,22526,32590
130621,4289,31395,33922
130635,72589,20998,25924
130647,10185,34061,41525
130654,19377,28665,21870
130663,14316,29338,42804
130672,20029,38033,22251
130683,79366,19358,38852
130712,21596,19486,38214
130727,7734,41090,35218
130743,8653,44097,38488
130767,23072,30375,22165
130779,78808,21058,40592
130794,11683,16325,31889
130808,21606,25324,43158
130821,28720,9840,33025
130833,78694,22250,41274
130844,48073,11987,12958
130854,22542,49770,29178
130862,17478,46351,27984
130875,37720,10354,33036
130887,78198,41344,23046
130903,85572,30193,41088
130916,21096,26226,42554
130925,8520,36872,40982
130943,22063,47852,27610
130953,20816,25742,43144
130965,75004,33050,42494
130979,26540,39676,42600
130998,64832,36470,38566
131013,12434,17320,33446
131024,5901,35755,33249
131035,74830,18538,38356
131055,72016,34195,43058
131067,17224,24910,42428
131076,83088,31170,40824
131091,72969,42095,39961
131107,10557,43939,40758
131117,79658,38894,22898
131126,68047,41414,27115
131135,84640,21004,39160
131147,19606,25166,42650
131166,68046,18933,17327
131178,4754,38484,34216
131194,20832,30490,21861
131208,18170,21914,23954
131220,24240,39162,42804
131232,77514,47732,26550
131243,68086,43683,35596
131258,18736,19438,24742
131267,22944,29150,43786
131277,46081,46166,36374
131287,60200,14967,35823
131298,90726,26588,32224
131310,19422,20448,40478
131322,29370,35062,42748
131335,22388,31382,22790
131343,89904,28048,31520
131353,14157,24350,41233
131365,21072,39712,43324
131373,54662,7420,30734
131382,18688,50416,28738
131392,22366,24372,42920
131403,75380,36910,42176
131416,20578,19548,40308
131426,19314,23148,41752
131438,81580,22536,40994
131449,9869,19838,36463
131462,19568,17146,26326
131477,17984,18701,26182
131487,71712,27552,42564
131495,56115,11839,35501
131506,50223,11451,13542
131517,24886,31370,23298
131532,25258,36870,24244
131542,74108,12019,31779
131561,72685,43080,39891
131571,17971,51535,34640
131582,30732,43162,33772
131589,21562,16988,31408
131600,5836,26274,35086
131609,21560,13646,32161
131618,6172,26545,38215
131634,72412,40638,41490
131648,80316,13402,30326
131660,21530,14191,28530
131671,76430,42698,40468
131685,85923,25092,40678
131697,16368,20460,26690
131704,26444,39454,24566
131714,75846,18203,38850
131724,25932,38468,24945
131737,21888,17225,35749
131748,44970,9558,29512
131763,87684,16782,32726
131778,13512,48588,39260
131791,22009,44586,25466
131799,70032,44960,36607
131816,7434,25038,32900
131825,80264,39524,40574
131834,63976,33960,32622
131848,75442,43208,38792
131856,19155,24019,42049
131867,26426,37214,23138
131879,23959,41488,42359
131898,21798,51032,32364
131909,7352,39971,35033
131917,27577,35787,43912
131926,53998,25089,38130
131937,41280,20280,37666
131954,56146,7582,30640
131971,66786,6704,28322
131978,21086,41736,24610
131991,11260,38994,28724
132005,84027,42063,29378
132019,13380,23774,41086
132029,4885,32030,31732
132037,74910,28954,42838
132051,54562,8290,32274
132066,55842,10807,33543
132080,86226,39124,28208
132099,12625,28136,42358
132107,78180,29196,41346
132119,79234,23330,41168
132128,19380,44356,26454
132149,3938,37251,33073
132168,31696,41168,38188
132183,20191,28517,43528
132194,19248,42055,41080
132202,80025,17087,26693
132212,19854,16317,28113
132228,70994,42366,39786
132240,23090,48665,40046
132248,77381,13894,26942
132259,6910,25528,34248
132275,19376,20483,40101
132291,81274,18086,26976
132300,13418,40876,28566
132312,40212,16578,37204
132325,68266,43612,36822
132339,5028,34718,31839
132351,23490,40286,42852
132361,25656,33554,44018
132377,10674,45957,33134
132386,12544,42390,41868
132398,75906,45630,24026
132411,72236,36222,42930
132424,20500,31315,22028
132435,30750,43388,33214
132457,82934,26832,40582
132475,73908,30857,42991
132482,53266,18188,37170
132501,75472,43426,40238
132512,67636,43714,35110
132525,21079,18081,26670
132534,72522,42230,40740
132546,92852,25790,34219
132555,91364,33952,33739
132565,27257,44503,39881
132576,77820,22402,40670
132588,19766,33392,43156
132603,28460,32636,43538
132616,23534,24776,42974
132624,3072,33540,35126
132640,18368,26670,23836
132650,41305,13346,36112
132659,77843,47881,37856
132670,19800,31582,43680
132680,79231,32449,20135
132692,30572,42800,36842
132707,73162,39324,41378
132722,73368,44814,25148
132739,13405,42927,29927
132752,22356,27839,43719
132767,21414,17458,36248
132785,86224,25292,40526
132794,21896,19403,39039
132808,67080,6990,28606
132828,44272,20179,36826
132843,78384,37196,22232
132854,81082,19758,39420
132864,19624,23316,42636
132885,74724,32028,42903
132898,54004,10512,33551
132914,74431,17831,26521
132926,62500,36748,37238
132939,9937,23046,38786
132946,56766,38382,16950
132959,58828,7306,21366
132971,19462,23829,41972
132979,78274,43482,23072
132995,47911,11425,27236
133006,16946,20213,26555
133019,41881,17674,12148
133033,83418,34610,41158
133048,74549,36528,41915
133065,41183,39757,15981
133075,19820,19436,38606
133085,78574,24514,41498
133096,18634,33150,22578
133111,21596,45082,40778
133124,20880,24464,24011
133137,90128,31142,31098
133153,32604,21350,15692
133172,7398,22646,32848
133183,6290,24640,28904
133195,66846,14772,34300
133206,22000,32126,43581
133219,73534,35796,42692
133227,73920,18257,38271
133241,8488,29398,39724
133256,59490,14586,35840
133272,11224,27973,41920
133280,9476,22238,38230
133292,85133,29836,41405
133304,21898,29380,43747
133316,64354,7455,31930
133324,19841,32841,22353
133338,44548,7198,24316
133352,19498,28564,42662
133363,59711,8057,31827
133377,6788,31464,31246
133394,71875,10854,22961
133410,74504,33862,21434
133420,83036,33302,41430
133435,67170,8460,31458
133448,52784,5916,27296
133461,19506,21812,41462
133477,9855,36152,42474
133486,6979,38181,32796
133498,4900,33883,33782
133510,36024,23101,13616
133526,9504,44464,34404
133538,83964,16778,36893
133554,25754,46722,39562
133566,77778,27741,21597
133575,16137,22153,26203
133582,5698,37430,33424
133600,24111,47145,40466
133611,24958,29650,43284
133629,19452,22516,41588
133640,10932,38003,29592
133654,81054,40960,41240
133671,41563,9713,30135
133683,20770,33378,43588
133701,79089,47978,25850
133711,65796,42473,33787
133721,54794,22634,38214
133736,16764,39160,24918
133750,76210,25827,42504
133760,73992,16731,37419
133772,56237,5555,29024
133785,4992,25674,30788
133798,34948,36090,34048
133808,18488,26118,23361
133820,41588,6466,26670
133831,23524,50328,30580
133840,49468,16304,34386
133851,22362,30184,43831
133864,63959,9526,33897
133879,40428,25204,39012
133890,89326,38750,31740
133901,79058,26154,22720
133911,78055,24515,41773
133921,21118,19108,26546
133933,16638,16484,27214
133947,82482,14418,34826
133961,78164,23676,41124
133975,72937,14726,21893
133987,17294,23590,24480
134002,26104,45681,27409
134013,77096,22818,40932
134028,78820,48085,29696
134040,77338,28135,42049
134048,19420,23917,23850
134066,63313,40124,35365
134080,44742,24872,37530
134100,43000,12466,33216
134117,11665,26116,41100
134132,75528,15584,22726
134147,20133,46136,26766
134161,55302,8796,32776
134173,21923,30218,43420
134183,73168,14590,21460
134196,18836,34810,21580
134210,5708,37776,38646
134220,15144,15042,31887
134233,25540,45656,40532
134249,27016,42974,41520
134260,73334,37148,42526
134271,62080,13213,35084
134286,23566,24436,42910
134295,85056,15313,27807
134311,17804,14452,30815
134324,17852,52868,35184
134334,59989,16127,35127
134345,11260,28326,41628
134357,39855,10498,32326
134371,40002,6670,22366
134386,58790,16950,34604
134399,23238,31438,22434
134423,19890,18125,25760
134437,11832,30282,28370
134454,89190,22656,33462
134470,4934,32526,36502
134493,87536,41490,30404
134508,10862,45804,32440
134516,78060,38734,40142
134526,53969,11379,32522
134543,6310,37082,37328
134557,23168,45983,41695
134570,16000,37172,24112
134579,18436,39864,42441
134591,64692,19376,14456
134605,23374,29672,43760
134621,70670,37232,41859
134636,20032,25062,42951
134653,43464,18722,36460
134667,17548,14250,32044
134687,78532,12790,31628
134698,75676,25792,42230
134708,25254,27214,43092
134724,68068,44154,34256
134741,89558,20304,35674
134764,26780,38988,42896
134773,13390,25060,41578
134789,54746,11047,32019
134804,74687,40222,21776
134822,25234,48200,29034
134832,37266,21418,15330
134845,72073,35935,42303
134857,11278,46258,30476
134866,85088,25500,40592
134883,41740,9439,31329
134893,18326,32206,22538
134907,76897,22116,22976
134918,7632,21392,35262
134936,88594,39883,30480
134947,82550,47614,29566
134960,3312,32316,32692
134978,81540,41522,24972
134993,18838,18200,26806
135008,18052,21013,41096
135018,90476,36188,31656
135028,23532,49350,28502
135042,4194,30423,34973
135056,22269,34614,21873
135075,20122,25314,23325
135088,70334,38576,41236
135097,24463,17981,29505
135105,27070,36624,43476
135124,7170,31234,31044
135142,90799,21855,34206
135154,14334,28208,42336
135169,72148,32788,43128
135176,11444,41556,30168
135185,21164,17916,38089
135202,27062,39456,43072
135224,17804,33791,22428
135241,60070,15199,36455
135251,75450,11694,25488
135271,73608,29806,21626
135287,54456,13152,12944
135301,90508,37210,34954
135317,75247,11922,25779
135328,5888,28960,32750
135340,17594,21010,25840
135353,19975,50384,30030
135367,74611,21804,41093
135385,88934,41598,32524
135393,75160,18450,38906
135406,73534,23388,41698
135426,65080,7294,30191
135438,20682,20820,26196
135453,51872,9720,32043
135466,77951,49901,33766
135475,21656,31752,43572
135482,8880,20486,33266
135492,22531,20116,39337
135506,58166,9875,34805
135525,23752,42892,42200
135540,12706,48398,34068
135550,89012,20648,32794
135566,11544,27378,29414
135585,6746,25604,33252
135601,72001,39963,41057
135612,3347,35946,36360
135622,78408,33280,21246
135631,18438,21044,41174
135648,74354,16900,37148
135664,75086,13292,28612
135676,73843,47866,27474
135686,78223,35859,42575
135698,13188,25614,41246
135711,16322,20262,39903
135725,25962,30054,43078
135740,27423,43952,40421
135758,67949,43738,35042
135767,77744,26804,42424
135792,77480,42110,40870
135809,60483,61843,81197
135820,15931,22281,22173
135830,21624,14314,29762
135841,8488,43750,33534
135853,11456,46846,34175
135866,37581,16989,37852
135878,76276,16844,22940
135893,76017,43696,24284
135911,84814,16918,31504
135921,82821,14529,29922
135933,27448,36130,43842
135948,76161,44658,39882
135964,18499,18018,26038
135977,31796,39678,38698
135993,37844,13193,36566
136007,16316,35838,41336
136016,68314,39548,24700
136026,87492,18770,36846
136040,91454,31438,34546
136049,75650,19506,21252
136059,19084,21002,41274
136070,60742,10402,19056
136084,88914,42174,36796
136102,28035,43285,40630
136123,24490,28894,43678
136139,75372,41876,39771
136153,57480,14211,36346
136169,74309,34076,42496
136184,75326,28626,42694
136199,80028,13821,27886
136213,40062,35667,14439
136227,8382,35934,40564
136237,79812,43309,40452
136248,26752,43552,41260
136271,28290,38758,42514
136285,7124,40578,38476
136300,4772,35406,36256
136313,7170,40288,38664
136326,54226,22354,38624
136338,67634,43566,35768
136352,19798,20332,40528
136362,90956,22689,34107
136379,31658,41256,37558
136401,49578,10656,27032
136412,86798,17290,35640
136425,10183,45572,31860
136442,85604,16972,35200
136460,33232,39300,37492
136473,93072,28143,32366
136486,17751,43988,26059
136499,79138,17668,25990
136512,23156,22730,42458
136524,23670,17748,23180
136536,77786,23098,41083
136553,76668,32562,20610
136565,78387,13984,28688
136575,6363,41878,34176
136588,18234,19289,25985
136599,13696,31825,42690
136616,74772,32872,21452
136629,76386,13710,32676
136643,75002,11564,30782
136658,10800,29189,29830
136669,21372,22175,24896
136681,79855,21353,40306
136692,20286,43772,25330
136706,26758,40798,42910
136727,23432,48350,28656
136742,81690,23926,40967
136751,29080,44828,37356
136761,24982,40922,24610
136777,73056,43660,39250
136797,91031,26890,34112
136818,5762,27008,37660
136832,26667,41922,42150
136850,81732,19454,39572
136863,22466,26526,43472
136875,4668,31456,33822
136885,73528,24025,41334
136894,20766,47338,27448
136904,54318,44792,21524
136920,7692,39538,31102
136937,5642,27468,38510
136956,81813,26521,18735
136971,78676,39368,20348
136985,20206,21927,25132
137004,29930,33821,42234
137014,75630,35068,20798
137028,18122,37232,23640
137045,22167,33705,23159
137057,88126,41718,31442
137067,17836,16264,27232
137077,64315,40495,30027
137093,87614,38041,39631
137101,67007,8523,29929
137111,19220,21702,41718
137124,70592,34129,43006
137142,21985,34341,22827
137159,74548,22259,21903
137175,85844,16439,33309
137194,84749,17099,31942
137212,72290,48029,33677
137224,42534,7397,20096
137239,87783,20179,37463
137248,30089,43698,35381
137272,19995,16084,26832
137284,71700,39306,24010
137299,51970,10863,30380
137311,22868,50364,31012
137318,23172,25428,43298
137332,24353,29358,43852
137347,56926,38770,16844
137357,4384,26218,33112
137367,89016,39616,34694
137380,12854,26216,28938
137400,42807,6460,23961
137413,21118,23216,42562
137430,19249,14835,29975
137446,52460,44360,36758
137458,15646,25536,41612
137469,19906,26142,23594
137482,75869,17883,38808
137495,28352,8266,28932
137508,78768,20191,40368
137526,66894,42946,35656
137540,76950,12884,26468
137556,69828,39461,25062
137570,60853,16203,14392
137591,76828,23216,41626
137604,20306,19888,24729
137617,72856,11640,31332
137627,9234,23528,31736
137640,21568,17726,36364
137658,77008,19240,24492
137671,78094,40810,23384
137688,79434,22296,41204
137711,27292,43428,40696
137731,26044,18299,34562
137741,21322,17992,36903
137757,13758,24704,28440
137772,17590,52296,23150
137784,62170,15542,34352
137799,15396,23076,26474
137813,4466,35044,36406
137821,20140,19995,25156
137839,47068,65420,90242
137851,4850,25354,31618
137865,84298,36844,41442
137879,23737,46870,39887
137889,20917,19270,39972
137910,9948,37330,29785
137929,74705,32161,20811
137947,63022,35690,32698
137970,77065,14011,27035
137982,8336,24674,32210
137993,75122,25380,21542
138009,72158,16748,22272
138025,31851,8380,31514
138036,8488,33738,41220
138047,72830,31508,42996
138058,54351,7855,18681
138074,10500,37434,29384
138086,60889,18398,14111
138103,92328,28746,34900
138117,21944,50972,30827
138127,77986,42388,39377
138146,29879,8612,29593
138155,19510,41432,24870
138170,6669,24092,35957
138185,16517,34965,23973
138209,78656,13270,30410
138219,77260,13334,27392
138239,68189,42897,37848
138253,75710,17840,37578
138266,24164,28722,43771
138277,90876,27278,34692
138294,17052,20884,26210
138312,87126,18712,35946
138322,78490,20838,40480
138334,7326,24624,34656
138345,17092,17360,27966
138358,77190,25800,42394
138375,22095,17463,36670
138386,19967,15898,29650
138398,73199,31820,43024
138409,21936,20909,41230
138421,70294,36024,24532
138439,59318,15206,36688
138451,52372,8040,29571
138465,21857,48139,27323
138477,76158,35140,21350
138488,63676,25899,37438
138499,21456,16048,29770
138520,3706,34816,33270
138538,75142,29232,42658
138550,27885,41887,41565
138564,54456,7744,30880
138579,83781,32402,40757
138591,82941,40026,40980
138601,18647,18865,25869
138616,51072,6492,25412
138630,20830,19614,24568
138645,77009,16033,26086
138663,13654,20786,39532
138679,21530,20386,40992
138693,73817,43325,40020
138709,23802,44202,25602
138723,68944,39804,25646
138733,81821,46423,30411
138745,91164,27434,34846
138764,12099,44268,41414
138774,90290,36722,35536
138787,4870,35872,32624
138798,29614,43054,30406
138810,56249,8809,30481
138824,72880,27672,42870
138838,15664,31134,24155
138849,26870,39178,43168
138863,49869,47671,35990
138877,21702,18960,38234
138893,9726,37071,30147
138905,9195,30070,29562
138921,19750,17514,24900
138935,59790,7742,33076
138944,22774,19300,39454
138964,19674,21830,41778
138978,71933,42862,39138
138990,74408,12262,30290
139015,21096,38126,23269
139032,62420,11120,35242
139044,20244,25700,23328
139057,78966,24516,22700
139071,75079,23842,21514
139091,14622,18703,37908
139106,19198,46546,25492
139122,7264,28410,31372
139139,4976,32388,37872
139150,14072,49401,37213
139164,8358,23062,32698
139177,16720,23694,25310
139188,85532,23028,30124
139204,17819,20481,25515
139225,81250,17444,27248
139242,75718,11971,28680
139265,92122,35668,31108
139280,38346,13780,15038
139288,21939,18051,36939
139305,14372,15370,30426
139326,12059,38908,28802
139346,20522,28422,23254
139362,46730,9350,14906
139383,78146,41756,41186
139395,78670,43206,22708
139404,81474,19776,39534
139432,53088,36418,40570
139446,6482,25248,36590
139469,29806,43935,37595
139484,21906,17491,37231
139501,8796,44180,34538
139524,74342,32212,21906
139539,77198,19412,39520
139556,9144,44474,34150
139575,21364,18422,38878
139586,86872,17606,34344
139595,25708,36664,43822
139611,71178,34736,42520
139623,52604,57989,63907
139636,56314,13362,36880
139650,21634,19740,40226
139663,55622,7428,31012
139674,78720,13124,27752
139689,85012,34163,27567
139704,78960,46266,27184
139717,17640,15404,28414
139727,75088,13754,27420
139744,77550,18426,24246
139755,78254,25054,21702
139773,22847,12066,29470
139790,21244,14516,33696
